numpy_abs_count,numpy_absolute_count,numpy_absolute_import_count,numpy_add_count,numpy_add_docstring_count,numpy_add_newdoc_count,numpy_add_newdoc_ufunc_count,numpy_add_newdocs_count,numpy_alen_count,numpy_all_count,numpy_allclose_count,numpy_alltrue_count,numpy_amax_count,numpy_amin_count,numpy_angle_count,numpy_any_count,numpy_append_count,numpy_apply_along_axis_count,numpy_apply_over_axes_count,numpy_arange_count,numpy_arccos_count,numpy_arccosh_count,numpy_arcsin_count,numpy_arcsinh_count,numpy_arctan_count,numpy_arctan2_count,numpy_arctanh_count,numpy_argmax_count,numpy_argmin_count,numpy_argpartition_count,numpy_argsort_count,numpy_argwhere_count,numpy_around_count,numpy_array_count,numpy_array2string_count,numpy_array_equal_count,numpy_array_equiv_count,numpy_array_repr_count,numpy_array_split_count,numpy_array_str_count,numpy_asanyarray_count,numpy_asarray_count,numpy_asarray_chkfinite_count,numpy_ascontiguousarray_count,numpy_asfarray_count,numpy_asfortranarray_count,numpy_asmatrix_count,numpy_asscalar_count,numpy_atleast_1d_count,numpy_atleast_2d_count,numpy_atleast_3d_count,numpy_average_count,numpy_bartlett_count,numpy_base_repr_count,numpy_bench_count,numpy_binary_repr_count,numpy_bincount_count,numpy_bitwise_and_count,numpy_bitwise_not_count,numpy_bitwise_or_count,numpy_bitwise_xor_count,numpy_blackman_count,numpy_block_count,numpy_bmat_count,numpy_bool_count,numpy_bool8_count,numpy_bool__count,numpy_broadcast_count,numpy_broadcast_arrays_count,numpy_broadcast_to_count,numpy_busday_count_count,numpy_busday_offset_count,numpy_busdaycalendar_count,numpy_byte_count,numpy_byte_bounds_count,numpy_bytes0_count,numpy_bytes__count,numpy_c__count,numpy_can_cast_count,numpy_cast_count,numpy_cbrt_count,numpy_cdouble_count,numpy_ceil_count,numpy_cfloat_count,numpy_char_count,numpy_character_count,numpy_chararray_count,numpy_choose_count,numpy_clip_count,numpy_clongdouble_count,numpy_clongfloat_count,numpy_column_stack_count,numpy_common_type_count,numpy_compare_chararrays_count,numpy_compat_count,numpy_complex_count,numpy_complex128_count,numpy_complex256_count,numpy_complex64_count,numpy_complex__count,numpy_complexfloating_count,numpy_compress_count,numpy_concatenate_count,numpy_conj_count,numpy_conjugate_count,numpy_convolve_count,numpy_copy_count,numpy_copysign_count,numpy_copyto_count,numpy_core_count,numpy_corrcoef_count,numpy_correlate_count,numpy_cos_count,numpy_cosh_count,numpy_count_nonzero_count,numpy_cov_count,numpy_cross_count,numpy_csingle_count,numpy_ctypeslib_count,numpy_cumprod_count,numpy_cumproduct_count,numpy_cumsum_count,numpy_datetime64_count,numpy_datetime_as_string_count,numpy_datetime_data_count,numpy_deg2rad_count,numpy_degrees_count,numpy_delete_count,numpy_deprecate_count,numpy_deprecate_with_doc_count,numpy_diag_count,numpy_diag_indices_count,numpy_diag_indices_from_count,numpy_diagflat_count,numpy_diagonal_count,numpy_diff_count,numpy_digitize_count,numpy_disp_count,numpy_divide_count,numpy_division_count,numpy_divmod_count,numpy_dot_count,numpy_double_count,numpy_dsplit_count,numpy_dstack_count,numpy_dtype_count,numpy_e_count,numpy_ediff1d_count,numpy_einsum_count,numpy_einsum_path_count,numpy_emath_count,numpy_empty_count,numpy_empty_like_count,numpy_equal_count,numpy_errstate_count,numpy_euler_gamma_count,numpy_exp_count,numpy_exp2_count,numpy_expand_dims_count,numpy_expm1_count,numpy_extract_count,numpy_eye_count,numpy_fabs_count,numpy_fastCopyAndTranspose_count,numpy_fft_count,numpy_fill_diagonal_count,numpy_find_common_type_count,numpy_finfo_count,numpy_fix_count,numpy_flatiter_count,numpy_flatnonzero_count,numpy_flexible_count,numpy_flip_count,numpy_fliplr_count,numpy_flipud_count,numpy_float_count,numpy_float128_count,numpy_float16_count,numpy_float32_count,numpy_float64_count,numpy_float__count,numpy_float_power_count,numpy_floating_count,numpy_floor_count,numpy_floor_divide_count,numpy_fmax_count,numpy_fmin_count,numpy_fmod_count,numpy_format_float_positional_count,numpy_format_float_scientific_count,numpy_format_parser_count,numpy_frexp_count,numpy_frombuffer_count,numpy_fromfile_count,numpy_fromfunction_count,numpy_fromiter_count,numpy_frompyfunc_count,numpy_fromregex_count,numpy_fromstring_count,numpy_full_count,numpy_full_like_count,numpy_fv_count,numpy_generic_count,numpy_genfromtxt_count,numpy_geomspace_count,numpy_get_array_wrap_count,numpy_get_include_count,numpy_get_printoptions_count,numpy_getbufsize_count,numpy_geterr_count,numpy_geterrcall_count,numpy_geterrobj_count,numpy_gradient_count,numpy_greater_count,numpy_greater_equal_count,numpy_half_count,numpy_hamming_count,numpy_hanning_count,numpy_heaviside_count,numpy_histogram_count,numpy_histogram2d_count,numpy_histogramdd_count,numpy_hsplit_count,numpy_hstack_count,numpy_hypot_count,numpy_i0_count,numpy_identity_count,numpy_iinfo_count,numpy_imag_count,numpy_in1d_count,numpy_index_exp_count,numpy_indices_count,numpy_inexact_count,numpy_inf_count,numpy_info_count,numpy_infty_count,numpy_inner_count,numpy_insert_count,numpy_int_count,numpy_int0_count,numpy_int16_count,numpy_int32_count,numpy_int64_count,numpy_int8_count,numpy_int__count,numpy_int_asbuffer_count,numpy_intc_count,numpy_integer_count,numpy_interp_count,numpy_intersect1d_count,numpy_intp_count,numpy_invert_count,numpy_ipmt_count,numpy_irr_count,numpy_is_busday_count,numpy_isclose_count,numpy_iscomplex_count,numpy_iscomplexobj_count,numpy_isfinite_count,numpy_isfortran_count,numpy_isin_count,numpy_isinf_count,numpy_isnan_count,numpy_isnat_count,numpy_isneginf_count,numpy_isposinf_count,numpy_isreal_count,numpy_isrealobj_count,numpy_isscalar_count,numpy_issctype_count,numpy_issubclass__count,numpy_issubdtype_count,numpy_issubsctype_count,numpy_iterable_count,numpy_ix__count,numpy_kaiser_count,numpy_kron_count,numpy_ldexp_count,numpy_left_shift_count,numpy_less_count,numpy_less_equal_count,numpy_lexsort_count,numpy_lib_count,numpy_linalg_count,numpy_linspace_count,numpy_little_endian_count,numpy_load_count,numpy_loads_count,numpy_loadtxt_count,numpy_log_count,numpy_log10_count,numpy_log1p_count,numpy_log2_count,numpy_logaddexp_count,numpy_logaddexp2_count,numpy_logical_and_count,numpy_logical_not_count,numpy_logical_or_count,numpy_logical_xor_count,numpy_logspace_count,numpy_long_count,numpy_longcomplex_count,numpy_longdouble_count,numpy_longfloat_count,numpy_longlong_count,numpy_lookfor_count,numpy_ma_count,numpy_mafromtxt_count,numpy_mask_indices_count,numpy_mat_count,numpy_math_count,numpy_matmul_count,numpy_matrix_count,numpy_matrixlib_count,numpy_max_count,numpy_maximum_count,numpy_maximum_sctype_count,numpy_may_share_memory_count,numpy_mean_count,numpy_median_count,numpy_memmap_count,numpy_meshgrid_count,numpy_mgrid_count,numpy_min_count,numpy_min_scalar_type_count,numpy_minimum_count,numpy_mintypecode_count,numpy_mirr_count,numpy_mod_count,numpy_modf_count,numpy_moveaxis_count,numpy_msort_count,numpy_multiply_count,numpy_nan_count,numpy_nan_to_num_count,numpy_nanargmax_count,numpy_nanargmin_count,numpy_nancumprod_count,numpy_nancumsum_count,numpy_nanmax_count,numpy_nanmean_count,numpy_nanmedian_count,numpy_nanmin_count,numpy_nanpercentile_count,numpy_nanprod_count,numpy_nanstd_count,numpy_nansum_count,numpy_nanvar_count,numpy_nbytes_count,numpy_ndarray_count,numpy_ndenumerate_count,numpy_ndfromtxt_count,numpy_ndim_count,numpy_ndindex_count,numpy_nditer_count,numpy_negative_count,numpy_nested_iters_count,numpy_newaxis_count,numpy_nextafter_count,numpy_nonzero_count,numpy_not_equal_count,numpy_nper_count,numpy_npv_count,numpy_numarray_count,numpy_number_count,numpy_obj2sctype_count,numpy_object_count,numpy_object0_count,numpy_object__count,numpy_ogrid_count,numpy_oldnumeric_count,numpy_ones_count,numpy_ones_like_count,numpy_outer_count,numpy_packbits_count,numpy_pad_count,numpy_partition_count,numpy_percentile_count,numpy_pi_count,numpy_piecewise_count,numpy_pkgload_count,numpy_place_count,numpy_pmt_count,numpy_poly_count,numpy_poly1d_count,numpy_polyadd_count,numpy_polyder_count,numpy_polydiv_count,numpy_polyfit_count,numpy_polyint_count,numpy_polymul_count,numpy_polynomial_count,numpy_polysub_count,numpy_polyval_count,numpy_positive_count,numpy_power_count,numpy_ppmt_count,numpy_print_function_count,numpy_prod_count,numpy_product_count,numpy_promote_types_count,numpy_ptp_count,numpy_put_count,numpy_putmask_count,numpy_pv_count,numpy_r__count,numpy_rad2deg_count,numpy_radians_count,numpy_random_count,numpy_rank_count,numpy_rate_count,numpy_ravel_count,numpy_ravel_multi_index_count,numpy_real_count,numpy_real_if_close_count,numpy_rec_count,numpy_recarray_count,numpy_recfromcsv_count,numpy_recfromtxt_count,numpy_reciprocal_count,numpy_record_count,numpy_remainder_count,numpy_repeat_count,numpy_require_count,numpy_reshape_count,numpy_resize_count,numpy_result_type_count,numpy_right_shift_count,numpy_rint_count,numpy_roll_count,numpy_rollaxis_count,numpy_roots_count,numpy_rot90_count,numpy_round_count,numpy_round__count,numpy_row_stack_count,numpy_s__count,numpy_safe_eval_count,numpy_save_count,numpy_savetxt_count,numpy_savez_count,numpy_savez_compressed_count,numpy_sctype2char_count,numpy_sctypeDict_count,numpy_sctypeNA_count,numpy_sctypes_count,numpy_searchsorted_count,numpy_select_count,numpy_set_numeric_ops_count,numpy_set_printoptions_count,numpy_set_string_function_count,numpy_setbufsize_count,numpy_setdiff1d_count,numpy_seterr_count,numpy_seterrcall_count,numpy_seterrobj_count,numpy_setxor1d_count,numpy_shape_count,numpy_shares_memory_count,numpy_short_count,numpy_show_config_count,numpy_sign_count,numpy_signbit_count,numpy_signedinteger_count,numpy_sin_count,numpy_sinc_count,numpy_single_count,numpy_singlecomplex_count,numpy_sinh_count,numpy_size_count,numpy_sometrue_count,numpy_sort_count,numpy_sort_complex_count,numpy_source_count,numpy_spacing_count,numpy_split_count,numpy_sqrt_count,numpy_square_count,numpy_squeeze_count,numpy_stack_count,numpy_std_count,numpy_str_count,numpy_str0_count,numpy_str__count,numpy_string__count,numpy_subtract_count,numpy_sum_count,numpy_swapaxes_count,numpy_sys_count,numpy_take_count,numpy_tan_count,numpy_tanh_count,numpy_tensordot_count,numpy_test_count,numpy_testing_count,numpy_tile_count,numpy_timedelta64_count,numpy_trace_count,numpy_tracemalloc_domain_count,numpy_transpose_count,numpy_trapz_count,numpy_tri_count,numpy_tril_count,numpy_tril_indices_count,numpy_tril_indices_from_count,numpy_trim_zeros_count,numpy_triu_count,numpy_triu_indices_count,numpy_triu_indices_from_count,numpy_true_divide_count,numpy_trunc_count,numpy_typeDict_count,numpy_typeNA_count,numpy_typecodes_count,numpy_typename_count,numpy_ubyte_count,numpy_ufunc_count,numpy_uint_count,numpy_uint0_count,numpy_uint16_count,numpy_uint32_count,numpy_uint64_count,numpy_uint8_count,numpy_uintc_count,numpy_uintp_count,numpy_ulonglong_count,numpy_unicode_count,numpy_unicode__count,numpy_union1d_count,numpy_unique_count,numpy_unpackbits_count,numpy_unravel_index_count,numpy_unsignedinteger_count,numpy_unwrap_count,numpy_ushort_count,numpy_vander_count,numpy_var_count,numpy_vdot_count,numpy_vectorize_count,numpy_version_count,numpy_void_count,numpy_void0_count,numpy_vsplit_count,numpy_vstack_count,numpy_warnings_count,numpy_where_count,numpy_who_count,numpy_zeros_count,numpy_zeros_like_count
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
